random_water_train_1000-293	-76.4044105354477239
random_water_train_1000-294	-76.4065670970191206
random_water_train_1000-295	-76.4074103018158013
random_water_train_1000-296	-76.4070950564176883
random_water_train_1000-297	-76.4076239209167483
random_water_train_1000-298	-76.4063753405315396
random_water_train_1000-299	-76.4076834551312771
random_water_train_1000-300	-76.4054083552570518
random_water_train_1000-301	-76.4027309149002321
random_water_train_1000-302	-76.4081981054274877
random_water_train_1000-303	-76.4081597956380989
random_water_train_1000-304	-76.4069118776396436
random_water_train_1000-305	-76.4074570227927978
random_water_train_1000-306	-76.4071143938405726
random_water_train_1000-307	-76.4073431828090008
random_water_train_1000-308	-76.4047881409364891
random_water_train_1000-309	-76.4043840774305920
random_water_train_1000-310	-76.4082478206511837
random_water_train_1000-311	-76.4075931540033793
random_water_train_1000-312	-76.4083091533496770
random_water_train_1000-313	-76.4027233773417578
random_water_train_1000-314	-76.4078700831297084
random_water_train_1000-315	-76.4062209477227441
random_water_train_1000-316	-76.4051827335802329
random_water_train_1000-317	-76.4089346633555380
random_water_train_1000-318	-76.4064857429348621
random_water_train_1000-319	-76.4029518713288951
random_water_train_1000-320	-76.4086076500212954
random_water_train_1000-321	-76.4082142612594311
random_water_train_1000-322	-76.4066605646656569
random_water_train_1000-323	-76.4026189375517504
random_water_train_1000-324	-76.3982163743275322
random_water_train_1000-325	-76.4068923250969618
random_water_train_1000-326	-76.4072536157377868
random_water_train_1000-327	-76.4037690282063124
random_water_train_1000-328	-76.4084579549180063
random_water_train_1000-329	-76.4086474533264663
random_water_train_1000-330	-76.4079146435836520
random_water_train_1000-331	-76.4048223366096266
random_water_train_1000-332	-76.4081139256261395
random_water_train_1000-333	-76.3967348250338887
random_water_train_1000-334	-76.4079779604368383
random_water_train_1000-335	-76.4075788120340036
random_water_train_1000-336	-76.4060920829037968
random_water_train_1000-337	-76.4043330741430538
random_water_train_1000-338	-76.4075202535386211
random_water_train_1000-339	-76.4086175958046709
random_water_train_1000-340	-76.3940168405448645
random_water_train_1000-341	-76.4073411957634505
random_water_train_1000-342	-76.4084697826565957
random_water_train_1000-343	-76.4078134336452877
random_water_train_1000-344	-76.4074455344271684
random_water_train_1000-345	-76.4062085526881418
random_water_train_1000-346	-76.4063719424119228
random_water_train_1000-347	-76.4065941936889885
random_water_train_1000-348	-76.4069661214657287
random_water_train_1000-349	-76.4074625584736395
random_water_train_1000-350	-76.4036654833553399
random_water_train_1000-351	-76.4076595021593334
random_water_train_1000-352	-76.4046589817859712
random_water_train_1000-353	-76.4070033761586274
random_water_train_1000-354	-76.4015255260581085
random_water_train_1000-355	-76.4019627314407899
random_water_train_1000-356	-76.4075142518534562
random_water_train_1000-357	-76.4087354676702262
random_water_train_1000-358	-76.4083040309249810
random_water_train_1000-359	-76.4080223967939389
random_water_train_1000-360	-76.4084848899059779
random_water_train_1000-361	-76.4085292080387575
random_water_train_1000-362	-76.4081748848712579
random_water_train_1000-363	-76.3978540892088063
random_water_train_1000-364	-76.4076665955901433
random_water_train_1000-365	-76.4083112774120394
random_water_train_1000-366	-76.4016521633767951
random_water_train_1000-367	-76.4042222502557138
random_water_train_1000-368	-76.4072391099058450
random_water_train_1000-369	-76.4066515208950392
random_water_train_1000-370	-76.4047165914883806
random_water_train_1000-371	-76.4052558415966274
random_water_train_1000-372	-76.4085836398476062
random_water_train_1000-373	-76.4077590443292820
random_water_train_1000-374	-76.4045761565333805
random_water_train_1000-375	-76.4065540071948277
random_water_train_1000-376	-76.4073861066360394
random_water_train_1000-377	-76.4054568454031511
random_water_train_1000-378	-76.4037506628508538
random_water_train_1000-379	-76.4082858004934735
random_water_train_1000-380	-76.4056797573172304
random_water_train_1000-381	-76.4015826978136516
random_water_train_1000-382	-76.4087867889764709
random_water_train_1000-383	-76.4082903694663003
random_water_train_1000-384	-76.4043527637224997
random_water_train_1000-385	-76.4070166036011926
random_water_train_1000-386	-76.4075033527851559
random_water_train_1000-387	-76.4081829619358786
random_water_train_1000-388	-76.4066522755835962
random_water_train_1000-389	-76.4039687020145664
random_water_train_1000-390	-76.4083197440277786
random_water_train_1000-391	-76.4079906518129661
random_water_train_1000-392	-76.4062292579388469
random_water_train_1000-393	-76.4022129993909402
random_water_train_1000-394	-76.4069991081143343
random_water_train_1000-395	-76.4068184338649559
random_water_train_1000-396	-76.4060209707650131
random_water_train_1000-397	-76.4074002704207942
random_water_train_1000-398	-76.4076573337294747
random_water_train_1000-399	-76.4019767632795919
random_water_train_1000-400	-76.4085489866055525
random_water_train_1000-401	-76.4074997526932691
random_water_train_1000-402	-76.4073655180772562
random_water_train_1000-403	-76.4083092659261496
random_water_train_1000-404	-76.4013418020302311
random_water_train_1000-405	-76.4078383607742211
random_water_train_1000-406	-76.4076488089526720
random_water_train_1000-407	-76.4070814358817501
random_water_train_1000-408	-76.4058807413459107
random_water_train_1000-409	-76.4077189351664998
random_water_train_1000-410	-76.4081434188394724
random_water_train_1000-411	-76.4067701312453949
random_water_train_1000-412	-76.4081002253548576
random_water_train_1000-413	-76.4068503305357041
random_water_train_1000-414	-76.4019187454606339
random_water_train_1000-415	-76.4075846747011411
random_water_train_1000-416	-76.4073669058610250
random_water_train_1000-417	-76.4078323406064897
random_water_train_1000-418	-76.4076142239858029
random_water_train_1000-419	-76.4072928811918786
random_water_train_1000-420	-76.4074849165340453
random_water_train_1000-421	-76.4083584096033945
random_water_train_1000-422	-76.4074468470683001
random_water_train_1000-423	-76.4062427107443369
random_water_train_1000-424	-76.4005551241124721
random_water_train_1000-425	-76.4042317757971148
random_water_train_1000-426	-76.4049960523544769
random_water_train_1000-427	-76.4085132660995612
random_water_train_1000-428	-76.4086742010751010
random_water_train_1000-429	-76.4078778403908814
random_water_train_1000-430	-76.4083864993198461
random_water_train_1000-431	-76.4081797117345616
random_water_train_1000-432	-76.4079431921058614
random_water_train_1000-433	-76.4072099743055162
random_water_train_1000-434	-76.4035300091423579
random_water_train_1000-435	-76.4080736018376285
random_water_train_1000-436	-76.4074213976387995
random_water_train_1000-437	-76.4083375135270302
random_water_train_1000-438	-76.4075025169109097
random_water_train_1000-439	-76.4079244300904463
random_water_train_1000-440	-76.4079660277602954
random_water_train_1000-441	-76.4080568135900791
random_water_train_1000-442	-76.4056048654852162
random_water_train_1000-443	-76.4078990138393124
random_water_train_1000-444	-76.4051170177374104
random_water_train_1000-445	-76.4074407519611896
random_water_train_1000-446	-76.4084296414287962
random_water_train_1000-447	-76.4073107749323839
random_water_train_1000-448	-76.4084311141055821
random_water_train_1000-449	-76.4083958213407612
random_water_train_1000-450	-76.4040151042686233
random_water_train_1000-451	-76.4029035062076503
random_water_train_1000-452	-76.4078952059074794
random_water_train_1000-453	-76.4050994727774224
random_water_train_1000-454	-76.4059849413403214
random_water_train_1000-455	-76.4051827061220337
random_water_train_1000-456	-76.4074927900136487
random_water_train_1000-457	-76.4070038492405388
random_water_train_1000-458	-76.4080226275789869
random_water_train_1000-459	-76.4044169282015417
random_water_train_1000-460	-76.4078048079151984
random_water_train_1000-461	-76.4077317384868167
random_water_train_1000-462	-76.4042118923163969
random_water_train_1000-463	-76.3974317057065662
random_water_train_1000-464	-76.4056936478839646
random_water_train_1000-465	-76.4085220393494780
random_water_train_1000-466	-76.4077615952837306
random_water_train_1000-467	-76.4083661685928064
random_water_train_1000-468	-76.4049883498226023
random_water_train_1000-469	-76.4087509998442300
random_water_train_1000-470	-76.4086401607832642
random_water_train_1000-471	-76.4078374251940318
random_water_train_1000-472	-76.4083405447661335
random_water_train_1000-473	-76.4059472792413317
random_water_train_1000-474	-76.4086879840687345
random_water_train_1000-475	-76.4068765057879773
random_water_train_1000-476	-76.4067586842815132
random_water_train_1000-477	-76.4082707683902953
random_water_train_1000-478	-76.4073516400628137
random_water_train_1000-479	-76.4082998175533703
random_water_train_1000-480	-76.4080826624821725
random_water_train_1000-481	-76.4086146388389551
random_water_train_1000-482	-76.4061723805361765
random_water_train_1000-483	-76.4053542276257502
random_water_train_1000-484	-76.4013312367614930
random_water_train_1000-485	-76.4053945894496422
random_water_train_1000-486	-76.4007610271725781
random_water_train_1000-487	-76.4084320545468216
random_water_train_1000-488	-76.4058934196471853
random_water_train_1000-489	-76.4057973432895920
random_water_train_1000-490	-76.4071323978179748
random_water_train_1000-491	-76.4077950279172740
random_water_train_1000-492	-76.4031650450152284
random_water_train_1000-493	-76.4041012396097159
random_water_train_1000-494	-76.4075531929468781
random_water_train_1000-495	-76.4076747207428042
random_water_train_1000-496	-76.4083666150445282
random_water_train_1000-497	-76.4069690723265325
random_water_train_1000-498	-76.4084111262428110
random_water_train_1000-499	-76.4075320588818556
random_water_train_1000-500	-76.4068841711192732
random_water_train_1000-501	-76.4083128817838713
random_water_train_1000-502	-76.3995321509029424
random_water_train_1000-503	-76.4082038432889590
random_water_train_1000-504	-76.4062559135618216
random_water_train_1000-505	-76.4077044096901119
random_water_train_1000-506	-76.4024731407441209
random_water_train_1000-507	-76.4068322270820346
random_water_train_1000-508	-76.4071526843861903
random_water_train_1000-509	-76.4079277430402328
random_water_train_1000-510	-76.4083201973670327
random_water_train_1000-511	-76.4036820968717336
random_water_train_1000-512	-76.4085638592785017
random_water_train_1000-513	-76.4063265292617757
random_water_train_1000-514	-76.4076301623141063
random_water_train_1000-515	-76.4088937702236137
random_water_train_1000-516	-76.4085806828488074
random_water_train_1000-517	-76.4074195849293574
random_water_train_1000-518	-76.4089406117793715
random_water_train_1000-519	-76.4061661664086387
random_water_train_1000-520	-76.4053763423509480
random_water_train_1000-521	-76.4048439401053656
random_water_train_1000-522	-76.4075247227243750
random_water_train_1000-523	-76.4068447231114192
random_water_train_1000-524	-76.4086508153923205
random_water_train_1000-525	-76.4072593062621195
random_water_train_1000-526	-76.4079707978325047
random_water_train_1000-527	-76.4080514744874932
random_water_train_1000-528	-76.4066273412273489
random_water_train_1000-529	-76.4080198690220698
random_water_train_1000-530	-76.4069957778568920
random_water_train_1000-531	-76.4079837458236710
random_water_train_1000-532	-76.4075188799951945
random_water_train_1000-533	-76.4064686309893517
random_water_train_1000-534	-76.4061848543580595
random_water_train_1000-535	-76.4052916783287941
random_water_train_1000-536	-76.4032343306215012
random_water_train_1000-537	-76.4087264474881778
random_water_train_1000-538	-76.4063904150781639
random_water_train_1000-539	-76.4056171874180450
random_water_train_1000-540	-76.4077451206025700
random_water_train_1000-541	-76.4072675399755212
random_water_train_1000-542	-76.4030798655658998
random_water_train_1000-543	-76.4038228743434047
random_water_train_1000-544	-76.4082549989689568
random_water_train_1000-545	-76.4064825006969102
random_water_train_1000-546	-76.4010229256159761
random_water_train_1000-547	-76.4069393219918993
random_water_train_1000-548	-76.4068401146644618
random_water_train_1000-549	-76.4073532257365713
random_water_train_1000-550	-76.4064797401806999
random_water_train_1000-551	-76.4054188257631068
random_water_train_1000-552	-76.4086208729475516
random_water_train_1000-553	-76.4086178869789165
random_water_train_1000-554	-76.4054391479916148
random_water_train_1000-555	-76.4047042972962345
random_water_train_1000-556	-76.4075060423448917
random_water_train_1000-557	-76.4079246416866056
random_water_train_1000-558	-76.4060498351177841
random_water_train_1000-559	-76.4062996969882136
random_water_train_1000-560	-76.4045137443869464
random_water_train_1000-561	-76.4003032068455354
random_water_train_1000-562	-76.4087431986736192
random_water_train_1000-563	-76.4052654301780620
random_water_train_1000-564	-76.4084802375208483
random_water_train_1000-565	-76.4081163224264515
random_water_train_1000-566	-76.4049105121435872
random_water_train_1000-567	-76.4083301596402151
random_water_train_1000-568	-76.4067089840536795
random_water_train_1000-569	-76.4063679759999417
random_water_train_1000-570	-76.4060489358418380
random_water_train_1000-571	-76.4079265844367086
random_water_train_1000-572	-76.4088668963384094
random_water_train_1000-573	-76.3935197446851504
random_water_train_1000-574	-76.4058235622708537
random_water_train_1000-575	-76.4086102201268602
random_water_train_1000-576	-76.4044645276149197
random_water_train_1000-577	-76.4081325163185454
random_water_train_1000-578	-76.4059206643564295
random_water_train_1000-579	-76.4060615728331953
random_water_train_1000-580	-76.4075693992286347
random_water_train_1000-581	-76.4056278927307631
random_water_train_1000-582	-76.4075092447270805
random_water_train_1000-583	-76.4066421998441143
random_water_train_1000-584	-76.4086487395834695
random_water_train_1000-585	-76.4083453129475032
random_water_train_1000-586	-76.4083933286891011
random_water_train_1000-587	-76.4032295442676173
random_water_train_1000-588	-76.4082615315150946
random_water_train_1000-589	-76.4083958405071400
random_water_train_1000-590	-76.4088196649725546
random_water_train_1000-591	-76.4064724695444966
random_water_train_1000-592	-76.4081712727928277
random_water_train_1000-593	-76.4069693637359677
random_water_train_1000-594	-76.4065921588557870
random_water_train_1000-595	-76.4054595469318940
random_water_train_1000-596	-76.4088554397266080
random_water_train_1000-597	-76.4030630461174525
random_water_train_1000-598	-76.4084533729028408
random_water_train_1000-599	-76.3983837356717714
random_water_train_1000-600	-76.4049327650220107
random_water_train_1000-601	-76.4069653310845354
random_water_train_1000-602	-76.4030255326484991
random_water_train_1000-603	-76.4088947851123947
random_water_train_1000-604	-76.4068230483903506
random_water_train_1000-605	-76.4072868328292572
random_water_train_1000-606	-76.3962081793559946
random_water_train_1000-607	-76.4078561200781650
random_water_train_1000-608	-76.4079400239929356
random_water_train_1000-609	-76.4023208804651972
random_water_train_1000-610	-76.4054158452306069
random_water_train_1000-611	-76.4072480086535819
random_water_train_1000-612	-76.4084584455597025
random_water_train_1000-613	-76.4082080039289764
random_water_train_1000-614	-76.4065260152311367
random_water_train_1000-615	-76.4081996150784022
random_water_train_1000-616	-76.4060410517174660
random_water_train_1000-617	-76.4069958985521538
random_water_train_1000-618	-76.4033876918671240
random_water_train_1000-619	-76.4080988667586922
random_water_train_1000-620	-76.4065134237872883
random_water_train_1000-621	-76.4072675659943457
random_water_train_1000-622	-76.4067885467252665
random_water_train_1000-623	-76.4076874516750024
random_water_train_1000-624	-76.4071702260352623
random_water_train_1000-625	-76.4056787769114436
random_water_train_1000-626	-76.4080141865734248
random_water_train_1000-627	-76.4089082200491418
random_water_train_1000-628	-76.4083649952129065
random_water_train_1000-629	-76.4085886328058308
random_water_train_1000-630	-76.4075589611408930
random_water_train_1000-631	-76.4065052903718538
random_water_train_1000-632	-76.4025737737023292
random_water_train_1000-633	-76.4081294227939054
random_water_train_1000-634	-76.4045686535865940
random_water_train_1000-635	-76.4086365312686695
random_water_train_1000-636	-76.4074219237737253
random_water_train_1000-637	-76.4074494878654349
random_water_train_1000-638	-76.4076733375084700
random_water_train_1000-639	-76.4086646510853740
random_water_train_1000-640	-76.4056423138890324
random_water_train_1000-641	-76.3960332082192792
random_water_train_1000-642	-76.4057210242277876
random_water_train_1000-643	-76.4001391473691029
random_water_train_1000-644	-76.4061900407282053
random_water_train_1000-645	-76.4065050806301969
random_water_train_1000-646	-76.4078000667311272
random_water_train_1000-647	-76.4074054657793482
random_water_train_1000-648	-76.4076994006262993
random_water_train_1000-649	-76.4052836672606190
random_water_train_1000-650	-76.4072545509973651
random_water_train_1000-651	-76.4084809034596617
random_water_train_1000-652	-76.3975911104030274
random_water_train_1000-653	-76.4087778771046828
random_water_train_1000-654	-76.4058563781944997
random_water_train_1000-655	-76.4074817012477041
random_water_train_1000-656	-76.4055924311899588
random_water_train_1000-657	-76.4055332047746276
random_water_train_1000-658	-76.4049438140946364
random_water_train_1000-659	-76.4082140800928187
random_water_train_1000-660	-76.4074279137194168
random_water_train_1000-661	-76.4077077783798444
random_water_train_1000-662	-76.4077469512074572
random_water_train_1000-663	-76.4045112397277819
random_water_train_1000-664	-76.4084920800205083
random_water_train_1000-665	-76.4044490757558350
random_water_train_1000-666	-76.4084370503473593
